frame_id,timestamp,dt_ms,my_x,my_y,my_z,my_raw_vx,my_raw_vy,my_raw_vz,my_raw_kmh,my_pos_vx,my_pos_vy,my_pos_vz,my_pos_kmh,my_chosen_vx,my_chosen_vy,my_chosen_vz,my_chosen_kmh,my_source,my_is_staircase,my_speed_delta_kmh,tg_ptr,tg_raw_kmh,tg_pos_kmh,tg_chosen_kmh,tg_source
1780,1788706292.8970,16.66,2112.637,217.112,2352.654,0.00,0.00,0.00,0.0,19.84,0.00,9.42,79.0,17.26,0.00,11.41,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1781,1788706292.9137,16.66,2112.864,217.112,2352.762,0.00,0.00,0.00,0.0,18.72,0.00,8.89,74.6,17.26,0.00,11.40,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1782,1788706292.9303,16.66,2113.317,217.113,2352.977,0.00,0.00,0.00,0.0,20.24,0.00,9.62,80.7,17.26,0.00,11.40,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1783,1788706292.9470,16.66,2113.543,217.113,2353.085,0.00,0.00,0.00,0.0,19.05,0.00,9.05,75.9,17.26,0.00,11.40,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1784,1788706292.9637,16.66,2113.770,217.114,2353.193,0.00,0.00,0.00,0.0,18.07,0.00,8.58,72.0,17.26,0.00,11.40,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1785,1788706292.9803,16.66,2114.224,217.116,2353.408,0.00,0.00,0.00,0.0,19.71,0.00,9.36,78.6,17.27,0.00,11.40,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1786,1788706292.9970,16.66,2114.450,217.117,2353.515,0.00,0.00,0.00,0.0,18.61,0.00,8.84,74.2,17.27,0.00,11.39,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1787,1788706293.0136,16.67,2114.903,217.119,2353.731,0.00,0.00,0.00,0.0,20.16,0.00,9.57,80.4,17.27,0.00,11.39,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1788,1788706293.0303,16.66,2115.130,217.121,2353.838,0.00,0.00,0.00,0.0,18.98,0.00,9.01,75.7,17.27,0.00,11.39,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1789,1788706293.0470,16.67,2115.583,217.124,2354.053,0.00,0.00,0.00,0.0,20.45,0.00,9.71,81.5,17.42,0.00,11.31,74.8,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
1790,1788706293.0636,16.66,2115.809,217.126,2354.161,0.00,0.00,0.00,0.0,19.21,0.00,9.12,76.6,17.43,0.00,11.31,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1791,1788706293.0803,16.66,2116.035,217.128,2354.268,0.00,0.00,0.00,0.0,18.20,0.00,8.64,72.5,17.43,0.00,11.31,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1792,1788706293.0970,16.66,2116.487,217.131,2354.483,0.00,0.00,0.00,0.0,19.81,0.00,9.40,78.9,17.43,0.00,11.31,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1793,1788706293.1136,16.66,2116.713,217.133,2354.590,0.00,0.00,0.00,0.0,18.68,0.00,8.87,74.5,17.43,0.00,11.30,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1794,1788706293.1303,16.66,2117.165,217.136,2354.804,0.00,0.00,0.00,0.0,20.20,0.00,9.59,80.5,17.43,0.00,11.30,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1795,1788706293.1470,16.66,2117.391,217.138,2354.912,0.00,0.00,0.00,0.0,19.00,0.00,9.02,75.7,17.43,0.00,11.30,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1796,1788706293.1636,16.66,2117.616,217.140,2355.019,0.00,0.00,0.00,0.0,18.02,0.00,8.56,71.8,17.43,0.00,11.30,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1797,1788706293.1803,16.66,2118.067,217.143,2355.233,0.00,0.00,0.00,0.0,19.65,0.00,9.33,78.2,17.43,0.00,11.30,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1798,1788706293.1969,16.66,2118.293,217.145,2355.340,0.00,0.00,0.00,0.0,18.55,0.00,8.81,73.9,17.44,0.00,11.29,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1799,1788706293.2136,16.66,2118.743,217.148,2355.554,0.00,0.00,0.00,0.0,20.07,0.00,9.53,80.0,17.44,0.00,11.29,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1800,1788706293.2303,16.66,2118.968,217.150,2355.661,0.00,0.00,0.00,0.0,18.89,0.00,8.97,75.2,17.44,0.00,11.29,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1801,1788706293.2469,16.68,2119.418,217.152,2355.875,0.00,0.00,0.00,0.0,20.35,0.00,9.66,81.1,17.44,0.00,11.29,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1802,1788706293.2636,16.66,2119.643,217.153,2355.981,0.00,0.00,0.00,0.0,19.11,0.00,9.08,76.2,17.44,0.00,11.29,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1803,1788706293.2803,16.66,2119.867,217.154,2356.088,0.00,0.00,0.00,0.0,18.10,0.00,8.60,72.1,17.44,0.00,11.29,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1804,1788706293.2969,16.66,2120.317,217.155,2356.302,0.00,0.00,0.00,0.0,19.69,0.00,9.36,78.6,17.45,0.00,11.28,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1805,1788706293.3136,16.66,2120.541,217.155,2356.408,0.00,0.00,0.00,0.0,18.57,0.00,8.82,74.0,17.45,0.00,11.28,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1806,1788706293.3303,16.66,2120.990,217.155,2356.622,0.00,0.00,0.00,0.0,20.08,0.00,9.54,80.0,17.45,0.00,11.28,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1807,1788706293.3469,16.66,2121.214,217.155,2356.729,0.00,0.00,0.00,0.0,18.89,0.00,8.98,75.3,17.45,0.00,11.28,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1808,1788706293.3636,16.66,2121.438,217.155,2356.835,0.00,0.00,0.00,0.0,17.91,0.00,8.51,71.4,17.45,0.00,11.28,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1809,1788706293.3802,16.66,2121.886,217.155,2357.048,0.00,0.00,0.00,0.0,19.52,0.00,9.28,77.9,17.45,0.00,11.28,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1810,1788706293.3969,16.66,2122.110,217.154,2357.154,0.00,0.00,0.00,0.0,18.43,0.00,8.75,73.5,17.45,0.00,11.27,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1811,1788706293.4136,16.66,2122.557,217.154,2357.367,0.00,0.00,0.00,0.0,19.94,0.00,9.48,79.5,17.45,0.00,11.27,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1812,1788706293.4302,16.66,2122.781,217.154,2357.473,0.00,0.00,0.00,0.0,18.76,0.00,8.92,74.8,17.46,0.00,11.27,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1813,1788706293.4469,16.67,2123.227,217.153,2357.685,0.00,0.00,0.00,0.0,20.21,0.00,9.60,80.5,17.46,0.00,11.27,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1814,1788706293.4636,16.66,2123.450,217.153,2357.791,0.00,0.00,0.00,0.0,18.98,0.00,9.02,75.6,17.46,0.00,11.27,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1815,1788706293.4802,16.62,2123.673,217.152,2357.896,0.00,0.00,0.00,0.0,17.97,0.00,8.54,71.6,17.46,0.00,11.26,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1816,1788706293.4968,16.67,2124.118,217.150,2358.108,0.00,0.00,0.00,0.0,19.55,0.00,9.29,78.0,17.46,0.00,11.26,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1817,1788706293.5135,16.66,2124.340,217.150,2358.213,0.00,0.00,0.00,0.0,18.43,0.00,8.75,73.5,17.46,0.00,11.26,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1818,1788706293.5302,16.67,2124.783,217.149,2358.424,0.00,0.00,0.00,0.0,19.90,0.00,9.45,79.3,17.46,0.00,11.26,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1819,1788706293.5468,16.66,2125.005,217.148,2358.530,0.00,0.00,0.00,0.0,18.71,0.00,8.89,74.6,17.46,0.00,11.26,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1820,1788706293.5635,16.66,2125.226,217.148,2358.634,0.00,0.00,0.00,0.0,17.73,0.00,8.42,70.7,17.46,0.00,11.26,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1821,1788706293.5802,16.67,2125.668,217.147,2358.844,0.00,0.00,0.00,0.0,19.31,0.00,9.18,76.9,17.47,0.00,11.25,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1822,1788706293.5968,16.67,2125.888,217.147,2358.949,0.00,0.00,0.00,0.0,18.22,0.00,8.66,72.6,17.47,0.00,11.25,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1823,1788706293.6135,16.67,2126.329,217.147,2359.158,0.00,0.00,0.00,0.0,19.70,0.00,9.36,78.5,17.47,0.00,11.25,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1824,1788706293.6302,16.66,2126.549,217.147,2359.263,0.00,0.00,0.00,0.0,18.53,0.00,8.80,73.8,17.47,0.00,11.25,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1825,1788706293.6468,16.67,2126.988,217.148,2359.471,0.00,0.00,0.00,0.0,19.93,0.00,9.47,79.5,17.47,0.00,11.25,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1826,1788706293.6635,16.66,2127.207,217.148,2359.576,0.00,0.00,0.00,0.0,18.72,0.00,8.89,74.6,17.47,0.00,11.24,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1827,1788706293.6802,16.66,2127.426,217.148,2359.680,0.00,0.00,0.00,0.0,17.71,0.00,8.41,70.6,17.47,0.00,11.24,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1828,1788706293.6968,16.66,2127.863,217.150,2359.887,0.00,0.00,0.00,0.0,19.24,0.00,9.14,76.7,17.47,0.00,11.24,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1829,1788706293.7135,16.66,2128.081,217.151,2359.990,0.00,0.00,0.00,0.0,18.13,0.00,8.61,72.3,17.47,0.00,11.24,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1830,1788706293.7301,16.67,2128.515,217.152,2360.197,0.00,0.00,0.00,0.0,19.56,0.00,9.30,78.0,17.48,0.00,11.24,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1831,1788706293.7468,16.66,2128.733,217.153,2360.300,0.00,0.00,0.00,0.0,18.39,0.00,8.74,73.4,17.48,0.00,11.24,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1832,1788706293.7635,16.66,2128.949,217.154,2360.403,0.00,0.00,0.00,0.0,17.42,0.00,8.28,69.4,17.48,0.00,11.23,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1833,1788706293.7801,16.66,2129.382,217.158,2360.609,0.00,0.00,0.00,0.0,18.95,0.00,9.00,75.7,17.48,0.00,11.23,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1834,1788706293.7968,16.66,2129.597,217.159,2360.711,0.00,0.00,0.00,0.0,17.87,0.00,8.49,71.3,17.48,0.00,11.23,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1835,1788706293.8135,16.66,2130.027,217.161,2360.916,0.00,0.00,0.00,0.0,19.29,0.00,9.17,76.9,17.48,0.00,11.23,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1836,1788706293.8301,16.66,2130.242,217.163,2361.017,0.00,0.00,0.00,0.0,18.14,0.00,8.62,72.4,17.48,0.00,11.23,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1837,1788706293.8468,16.67,2130.669,217.167,2361.221,0.00,0.00,0.00,0.0,19.50,0.00,9.27,77.7,17.48,0.00,11.22,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1838,1788706293.8635,16.67,2130.883,217.169,2361.322,0.00,0.00,0.00,0.0,18.29,0.00,8.69,72.9,17.48,0.00,11.22,74.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1839,1788706293.8801,16.67,2131.096,217.171,2361.423,0.00,0.00,0.00,0.0,17.30,0.00,8.22,69.0,17.47,0.00,11.08,74.5,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
1840,1788706293.8968,16.67,2131.521,217.174,2361.625,0.00,0.00,0.00,0.0,18.77,0.00,8.92,74.8,17.48,0.00,11.08,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1841,1788706293.9135,16.66,2131.733,217.175,2361.726,0.00,0.00,0.00,0.0,17.69,0.00,8.40,70.5,17.48,0.00,11.07,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1842,1788706293.9301,16.66,2132.155,217.180,2361.927,0.00,0.00,0.00,0.0,19.07,0.00,9.06,76.0,17.48,0.00,11.07,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1843,1788706293.9468,16.67,2132.366,217.183,2362.027,0.00,0.00,0.00,0.0,17.91,0.00,8.51,71.4,17.48,0.00,11.07,74.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1844,1788706293.9634,16.66,2132.577,217.184,2362.127,0.00,0.00,0.00,0.0,16.97,0.00,8.06,67.7,17.45,0.00,10.93,74.1,pos_only_smoothed,0,0.35,0x6ea869b0,0.0,0.0,0.0,ground_idle
1845,1788706293.9801,16.66,2132.997,217.187,2362.327,0.00,0.00,0.00,0.0,18.44,0.00,8.76,73.5,17.45,0.00,10.92,74.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1846,1788706293.9968,16.66,2133.207,217.189,2362.426,0.00,0.00,0.00,0.0,17.39,0.00,8.26,69.3,17.45,0.00,10.92,74.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1847,1788706294.0134,16.66,2133.624,217.193,2362.625,0.00,0.00,0.00,0.0,18.77,0.00,8.92,74.9,17.45,0.00,10.92,74.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1848,1788706294.0301,16.65,2133.832,217.195,2362.724,0.00,0.00,0.00,0.0,17.64,0.00,8.38,70.3,17.45,0.00,10.92,74.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1849,1788706294.0468,16.66,2134.248,217.198,2362.921,0.00,0.00,0.00,0.0,18.96,0.00,9.00,75.5,17.46,0.00,10.92,74.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1850,1788706294.0634,16.66,2134.455,217.199,2363.019,0.00,0.00,0.00,0.0,17.78,0.00,8.45,70.9,17.46,0.00,10.91,74.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1851,1788706294.0801,16.66,2134.662,217.200,2363.118,0.00,0.00,0.00,0.0,16.82,0.00,7.99,67.0,17.43,0.00,10.77,73.8,pos_only_smoothed,0,0.36,0x6ea869b0,0.0,0.0,0.0,ground_idle
1852,1788706294.0967,16.67,2135.075,217.204,2363.314,0.00,0.00,0.00,0.0,18.25,0.00,8.67,72.8,17.43,0.00,10.77,73.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1853,1788706294.1134,16.66,2135.281,217.205,2363.411,0.00,0.00,0.00,0.0,17.19,0.00,8.16,68.5,17.43,0.00,10.77,73.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1854,1788706294.1301,16.66,2135.691,217.208,2363.606,0.00,0.00,0.00,0.0,18.53,0.00,8.80,73.8,17.43,0.00,10.77,73.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1855,1788706294.1467,16.66,2135.896,217.210,2363.704,0.00,0.00,0.00,0.0,17.40,0.00,8.27,69.4,17.43,0.00,10.77,73.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1856,1788706294.1634,16.67,2136.101,217.211,2363.801,0.00,0.00,0.00,0.0,16.48,0.00,7.83,65.7,17.38,0.00,10.63,73.3,pos_only_smoothed,0,0.40,0x6ea869b0,0.0,0.0,0.0,ground_idle
1857,1788706294.1801,16.66,2136.508,217.214,2363.995,0.00,0.00,0.00,0.0,17.92,0.00,8.51,71.4,17.38,0.00,10.62,73.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1858,1788706294.1967,16.66,2136.711,217.215,2364.091,0.00,0.00,0.00,0.0,16.89,0.00,8.02,67.3,17.36,0.00,10.50,73.0,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
1859,1788706294.2134,16.67,2137.117,217.218,2364.284,0.00,0.00,0.00,0.0,18.23,0.00,8.66,72.6,17.36,0.00,10.50,73.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1860,1788706294.2301,16.66,2137.319,217.219,2364.380,0.00,0.00,0.00,0.0,17.13,0.00,8.14,68.2,17.36,0.00,10.50,73.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1861,1788706294.2467,16.67,2137.521,217.220,2364.476,0.00,0.00,0.00,0.0,16.23,0.00,7.71,64.7,17.30,0.00,10.36,72.6,pos_only_smoothed,0,0.42,0x6ea869b0,0.0,0.0,0.0,ground_idle
1862,1788706294.2634,16.66,2137.924,217.223,2364.667,0.00,0.00,0.00,0.0,17.66,0.00,8.39,70.3,17.30,0.00,10.36,72.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1863,1788706294.2801,16.66,2138.125,217.224,2364.762,0.00,0.00,0.00,0.0,16.65,0.00,7.91,66.3,17.27,0.00,10.24,72.3,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
1864,1788706294.2967,16.67,2138.526,217.227,2364.953,0.00,0.00,0.00,0.0,17.98,0.00,8.55,71.7,17.27,0.00,10.24,72.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1865,1788706294.3134,16.66,2138.726,217.229,2365.048,0.00,0.00,0.00,0.0,16.90,0.00,8.03,67.4,17.27,0.00,10.24,72.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1866,1788706294.3301,16.67,2139.125,217.233,2365.238,0.00,0.00,0.00,0.0,18.17,0.00,8.64,72.4,17.27,0.00,10.24,72.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1867,1788706294.3467,16.66,2139.324,217.235,2365.332,0.00,0.00,0.00,0.0,17.05,0.00,8.10,68.0,17.27,0.00,10.24,72.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1868,1788706294.3634,16.66,2139.522,217.237,2365.426,0.00,0.00,0.00,0.0,16.12,0.00,7.65,64.2,17.22,0.00,10.11,71.9,pos_only_smoothed,0,0.40,0x6ea869b0,0.0,0.0,0.0,ground_idle
1869,1788706294.3801,16.66,2139.918,217.241,2365.615,0.00,0.00,0.00,0.0,17.50,0.00,8.32,69.7,17.22,0.00,10.11,71.9,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1870,1788706294.3967,16.66,2140.116,217.243,2365.708,0.00,0.00,0.00,0.0,16.48,0.00,7.83,65.7,17.18,0.00,10.00,71.6,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
1871,1788706294.4134,16.66,2140.510,217.246,2365.896,0.00,0.00,0.00,0.0,17.77,0.00,8.44,70.8,17.18,0.00,10.00,71.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1872,1788706294.4300,16.66,2140.706,217.248,2365.989,0.00,0.00,0.00,0.0,16.69,0.00,7.93,66.5,17.18,0.00,10.00,71.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1873,1788706294.4467,16.66,2140.901,217.250,2366.081,0.00,0.00,0.00,0.0,15.80,0.00,7.50,62.9,17.12,0.00,9.88,71.1,pos_only_smoothed,0,0.43,0x6ea869b0,0.0,0.0,0.0,ground_idle
1874,1788706294.4634,16.67,2141.292,217.254,2366.267,0.00,0.00,0.00,0.0,17.18,0.00,8.16,68.4,17.12,0.00,9.88,71.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1875,1788706294.4800,16.67,2141.487,217.256,2366.360,0.00,0.00,0.00,0.0,16.19,0.00,7.69,64.5,17.07,0.00,9.77,70.8,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
1876,1788706294.4967,16.67,2141.875,217.259,2366.544,0.00,0.00,0.00,0.0,17.47,0.00,8.30,69.6,17.07,0.00,9.77,70.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1877,1788706294.5134,16.66,2142.069,217.261,2366.636,0.00,0.00,0.00,0.0,16.42,0.00,7.80,65.4,17.07,0.00,9.77,70.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1878,1788706294.5300,16.67,2142.455,217.263,2366.819,0.00,0.00,0.00,0.0,17.63,0.00,8.37,70.3,17.07,0.00,9.77,70.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1879,1788706294.5467,16.66,2142.648,217.265,2366.911,0.00,0.00,0.00,0.0,16.54,0.00,7.85,65.9,17.07,0.00,9.77,70.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1880,1788706294.5634,16.67,2142.839,217.267,2367.002,0.00,0.00,0.00,0.0,15.63,0.00,7.42,62.3,17.00,0.00,9.65,70.4,pos_only_smoothed,0,0.42,0x6ea869b0,0.0,0.0,0.0,ground_idle
1881,1788706294.5800,16.67,2143.223,217.270,2367.184,0.00,0.00,0.00,0.0,16.96,0.00,8.06,67.7,17.00,0.00,9.65,70.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1882,1788706294.5967,16.66,2143.414,217.271,2367.275,0.00,0.00,0.00,0.0,15.97,0.00,7.59,63.7,16.95,0.00,9.55,70.1,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
1883,1788706294.6134,16.67,2143.795,217.274,2367.456,0.00,0.00,0.00,0.0,17.21,0.00,8.17,68.6,16.95,0.00,9.55,70.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1884,1788706294.6300,16.66,2143.985,217.275,2367.546,0.00,0.00,0.00,0.0,16.17,0.00,7.68,64.4,16.95,0.00,9.55,70.0,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1885,1788706294.6467,16.66,2144.174,217.276,2367.636,0.00,0.00,0.00,0.0,15.30,0.00,7.27,61.0,16.87,0.00,9.44,69.6,pos_only_smoothed,0,0.44,0x6ea869b0,0.0,0.0,0.0,ground_idle
1886,1788706294.6634,16.66,2144.553,217.278,2367.816,0.00,0.00,0.00,0.0,16.63,0.00,7.90,66.3,16.87,0.00,9.44,69.6,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1887,1788706294.6800,16.66,2144.742,217.279,2367.906,0.00,0.00,0.00,0.0,15.68,0.00,7.45,62.5,16.82,0.00,9.35,69.3,pos_only_smoothed,0,0.35,0x6ea869b0,0.0,0.0,0.0,ground_idle
1888,1788706294.6967,16.67,2145.118,217.281,2368.084,0.00,0.00,0.00,0.0,16.92,0.00,8.04,67.4,16.82,0.00,9.34,69.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1889,1788706294.7134,16.66,2145.306,217.283,2368.174,0.00,0.00,0.00,0.0,15.91,0.00,7.56,63.4,16.82,0.00,9.34,69.3,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1890,1788706294.7300,16.68,2145.680,217.285,2368.352,0.00,0.00,0.00,0.0,17.09,0.00,8.12,68.1,16.82,0.00,9.34,69.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1891,1788706294.7467,16.66,2145.868,217.286,2368.441,0.00,0.00,0.00,0.0,16.03,0.00,7.62,63.9,16.81,0.00,9.34,69.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1892,1788706294.7634,16.67,2146.054,217.287,2368.529,0.00,0.00,0.00,0.0,15.16,0.00,7.20,60.4,16.74,0.00,9.24,68.8,pos_only_smoothed,0,0.43,0x6ea869b0,0.0,0.0,0.0,ground_idle
1893,1788706294.7800,16.66,2146.426,217.289,2368.706,0.00,0.00,0.00,0.0,16.45,0.00,7.82,65.6,16.74,0.00,9.24,68.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
1894,1788706294.7967,16.66,2146.612,217.290,2368.794,0.00,0.00,0.00,0.0,15.49,0.00,7.36,61.8,16.68,0.00,9.15,68.5,pos_only_smoothed,0,0.34,0x6ea869b0,0.0,0.0,0.0,ground_idle
