frame_id,timestamp,dt_ms,my_x,my_y,my_z,my_raw_kmh,my_pos_kmh,my_vel_296_kmh,my_delta_296_kmh,my_src_296,my_vel_zj_kmh,my_delta_zj_kmh,tg_ptr,tg_raw_kmh,tg_pos_kmh,tg_vel_296_kmh,tg_vel_zj_kmh
1543,1788706288.9476,16.66,2038.339,217.215,2317.358,0.0,71.7,73.6,0.36,pos_only_smoothed,73.8,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1544,1788706288.9643,16.66,2038.775,217.216,2317.565,0.0,77.5,74.2,0.63,pos_only_smoothed,73.8,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1545,1788706288.9809,16.66,2038.993,217.217,2317.669,0.0,73.0,74.0,0.20,pos_only_smoothed,74.0,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1546,1788706288.9976,16.66,2039.211,217.217,2317.772,0.0,69.2,73.2,0.77,pos_only_smoothed,73.9,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1547,1788706289.0142,16.66,2039.647,217.218,2317.979,0.0,75.6,73.6,0.38,pos_only_smoothed,73.5,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1548,1788706289.0309,16.66,2039.865,217.219,2318.083,0.0,71.4,73.3,0.36,pos_only_smoothed,73.4,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1549,1788706289.0476,16.66,2040.300,217.219,2318.290,0.0,77.2,73.9,0.63,pos_only_smoothed,73.5,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1550,1788706289.0642,16.66,2040.518,217.219,2318.394,0.0,72.7,73.7,0.18,pos_only_smoothed,73.7,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1551,1788706289.0809,16.66,2040.954,217.219,2318.600,0.0,78.4,74.4,0.74,pos_only_smoothed,73.9,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
1552,1788706289.0976,16.66,2041.172,217.218,2318.704,0.0,73.6,74.3,0.13,pos_only_smoothed,74.2,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1553,1788706289.1142,16.62,2041.389,217.218,2318.807,0.0,69.7,73.6,0.73,pos_only_smoothed,74.2,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1554,1788706289.1308,16.66,2041.825,217.218,2319.014,0.0,76.0,74.0,0.39,pos_only_smoothed,73.9,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1555,1788706289.1475,16.66,2042.043,217.218,2319.118,0.0,71.7,73.6,0.36,pos_only_smoothed,73.8,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1556,1788706289.1642,16.67,2042.479,217.219,2319.325,0.0,77.5,74.2,0.63,pos_only_smoothed,73.9,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1557,1788706289.1808,16.66,2042.697,217.219,2319.428,0.0,73.0,74.0,0.20,pos_only_smoothed,74.0,0.17,0x6ea869b0,0.0,0.0,0.0,0.0
1558,1788706289.1975,16.66,2042.915,217.219,2319.532,0.0,69.2,73.3,0.77,pos_only_smoothed,73.9,0.14,0x6ea869b0,0.0,0.0,0.0,0.0
1559,1788706289.2142,16.66,2043.350,217.219,2319.739,0.0,75.5,73.6,0.35,pos_only_smoothed,73.6,0.35,0x6ea869b0,0.0,0.0,0.0,0.0
1560,1788706289.2308,16.66,2043.568,217.218,2319.843,0.0,71.3,73.3,0.37,pos_only_smoothed,73.4,0.11,0x6ea869b0,0.0,0.0,0.0,0.0
1561,1788706289.2475,16.67,2044.005,217.218,2320.050,0.0,77.2,73.9,0.64,pos_only_smoothed,73.5,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1562,1788706289.2641,16.66,2044.223,217.217,2320.153,0.0,72.7,73.7,0.18,pos_only_smoothed,73.7,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1563,1788706289.2808,16.66,2044.659,217.216,2320.360,0.0,78.4,74.5,0.75,pos_only_smoothed,73.9,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
1564,1788706289.2975,16.67,2044.877,217.216,2320.464,0.0,73.6,74.3,0.13,pos_only_smoothed,74.2,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1565,1788706289.3141,16.66,2045.095,217.215,2320.568,0.0,69.8,73.6,0.72,pos_only_smoothed,74.2,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1566,1788706289.3308,16.66,2045.532,217.214,2320.775,0.0,76.0,74.0,0.39,pos_only_smoothed,73.9,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1567,1788706289.3475,16.66,2045.750,217.214,2320.878,0.0,71.7,73.6,0.37,pos_only_smoothed,73.8,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1568,1788706289.3641,16.66,2046.186,217.213,2321.086,0.0,77.6,74.3,0.64,pos_only_smoothed,73.9,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1569,1788706289.3808,16.66,2046.405,217.213,2321.190,0.0,73.1,74.1,0.19,pos_only_smoothed,74.1,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1570,1788706289.3975,16.66,2046.623,217.212,2321.293,0.0,69.3,73.3,0.77,pos_only_smoothed,73.9,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1571,1788706289.4141,16.66,2047.059,217.211,2321.501,0.0,75.7,73.7,0.38,pos_only_smoothed,73.6,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1572,1788706289.4308,16.66,2047.278,217.210,2321.604,0.0,71.4,73.3,0.36,pos_only_smoothed,73.5,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1573,1788706289.4475,16.67,2047.714,217.209,2321.812,0.0,77.3,74.0,0.64,pos_only_smoothed,73.6,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1574,1788706289.4641,16.67,2047.933,217.208,2321.916,0.0,72.9,73.8,0.18,pos_only_smoothed,73.8,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1575,1788706289.4808,16.67,2048.370,217.206,2322.123,0.0,78.5,74.5,0.76,pos_only_smoothed,74.0,0.26,0x6ea869b0,0.0,0.0,0.0,0.0
1576,1788706289.4975,16.67,2048.589,217.205,2322.227,0.0,73.8,74.4,0.12,pos_only_smoothed,74.3,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1577,1788706289.5141,16.66,2048.807,217.204,2322.331,0.0,69.9,73.7,0.72,pos_only_smoothed,74.3,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1578,1788706289.5308,16.67,2049.245,217.202,2322.539,0.0,76.2,74.1,0.39,pos_only_smoothed,74.0,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1579,1788706289.5474,16.66,2049.463,217.201,2322.642,0.0,71.9,73.7,0.36,pos_only_smoothed,73.9,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1580,1788706289.5641,16.67,2049.901,217.199,2322.850,0.0,77.7,74.4,0.64,pos_only_smoothed,74.0,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1581,1788706289.5808,16.66,2050.120,217.198,2322.954,0.0,73.2,74.2,0.20,pos_only_smoothed,74.2,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1582,1788706289.5974,16.66,2050.339,217.197,2323.058,0.0,69.5,73.4,0.76,pos_only_smoothed,74.0,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1583,1788706289.6141,16.66,2050.776,217.196,2323.266,0.0,75.7,73.8,0.37,pos_only_smoothed,73.7,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1584,1788706289.6308,16.66,2050.995,217.195,2323.370,0.0,71.5,73.4,0.37,pos_only_smoothed,73.6,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1585,1788706289.6474,16.66,2051.433,217.195,2323.578,0.0,77.6,74.1,0.66,pos_only_smoothed,73.7,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1586,1788706289.6641,16.66,2051.652,217.195,2323.682,0.0,73.0,73.9,0.17,pos_only_smoothed,73.9,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1587,1788706289.6807,16.62,2052.090,217.194,2323.890,0.0,78.8,74.7,0.78,pos_only_smoothed,74.2,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
1588,1788706289.6974,16.66,2052.309,217.194,2323.994,0.0,74.0,74.6,0.11,pos_only_smoothed,74.5,0.32,0x6ea869b0,0.0,0.0,0.0,0.0
1589,1788706289.7140,16.66,2052.528,217.194,2324.098,0.0,70.2,73.9,0.71,pos_only_smoothed,74.4,0.04,0x6ea869b0,0.0,0.0,0.0,0.0
1590,1788706289.7307,16.66,2052.965,217.195,2324.306,0.0,76.3,74.3,0.39,pos_only_smoothed,74.2,0.28,0x6ea869b0,0.0,0.0,0.0,0.0
1591,1788706289.7474,16.66,2053.184,217.195,2324.410,0.0,72.0,73.9,0.37,pos_only_smoothed,74.1,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1592,1788706289.7640,16.67,2053.622,217.196,2324.618,0.0,78.0,74.6,0.65,pos_only_smoothed,74.2,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1593,1788706289.7807,16.66,2053.841,217.196,2324.722,0.0,73.3,74.4,0.20,pos_only_smoothed,74.3,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1594,1788706289.7974,16.66,2054.060,217.197,2324.826,0.0,69.5,73.6,0.77,pos_only_smoothed,74.2,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1595,1788706289.8140,16.66,2054.497,217.198,2325.034,0.0,75.9,74.0,0.37,pos_only_smoothed,73.9,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1596,1788706289.8307,16.66,2054.716,217.199,2325.138,0.0,71.7,73.6,0.37,pos_only_smoothed,73.8,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1597,1788706289.8474,16.67,2055.154,217.201,2325.346,0.0,77.6,74.2,0.64,pos_only_smoothed,73.8,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1598,1788706289.8640,16.66,2055.372,217.202,2325.450,0.0,73.0,74.0,0.19,pos_only_smoothed,74.0,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1599,1788706289.8807,16.67,2055.591,217.203,2325.554,0.0,69.3,73.3,0.76,pos_only_smoothed,73.9,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1600,1788706289.8974,16.66,2056.029,217.206,2325.762,0.0,75.6,73.7,0.38,pos_only_smoothed,73.6,0.33,0x6ea869b0,0.0,0.0,0.0,0.0
1601,1788706289.9140,16.67,2056.247,217.207,2325.866,0.0,71.5,73.3,0.35,pos_only_smoothed,73.5,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1602,1788706289.9307,16.67,2056.685,217.208,2326.073,0.0,77.4,74.0,0.65,pos_only_smoothed,73.6,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1603,1788706289.9474,16.66,2056.904,217.208,2326.178,0.0,72.9,73.8,0.17,pos_only_smoothed,73.8,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1604,1788706289.9640,16.67,2057.341,217.210,2326.385,0.0,78.6,74.6,0.78,pos_only_smoothed,74.0,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
1605,1788706289.9807,16.66,2057.560,217.211,2326.489,0.0,73.9,74.5,0.11,pos_only_smoothed,74.3,0.32,0x6ea869b0,0.0,0.0,0.0,0.0
1606,1788706289.9974,16.67,2057.778,217.212,2326.593,0.0,70.0,73.7,0.72,pos_only_smoothed,74.3,0.04,0x6ea869b0,0.0,0.0,0.0,0.0
1607,1788706290.0140,16.67,2058.216,217.212,2326.801,0.0,76.3,74.1,0.41,pos_only_smoothed,74.0,0.28,0x6ea869b0,0.0,0.0,0.0,0.0
1608,1788706290.0307,16.66,2058.435,217.212,2326.905,0.0,72.0,73.8,0.35,pos_only_smoothed,74.0,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1609,1788706290.0473,16.67,2058.873,217.213,2327.113,0.0,77.9,74.5,0.66,pos_only_smoothed,74.1,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1610,1788706290.0640,16.66,2059.091,217.213,2327.217,0.0,73.3,74.3,0.19,pos_only_smoothed,74.2,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1611,1788706290.0807,16.66,2059.310,217.214,2327.321,0.0,69.5,73.5,0.76,pos_only_smoothed,74.1,0.12,0x6ea869b0,0.0,0.0,0.0,0.0
1612,1788706290.0973,16.66,2059.748,217.213,2327.529,0.0,75.9,73.9,0.39,pos_only_smoothed,73.8,0.33,0x6ea869b0,0.0,0.0,0.0,0.0
1613,1788706290.1140,16.66,2059.967,217.213,2327.633,0.0,71.7,73.5,0.36,pos_only_smoothed,73.7,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1614,1788706290.1307,16.67,2060.405,217.213,2327.841,0.0,77.6,74.2,0.65,pos_only_smoothed,73.8,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1615,1788706290.1473,16.66,2060.624,217.212,2327.945,0.0,73.1,74.0,0.18,pos_only_smoothed,74.0,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1616,1788706290.1640,16.67,2061.062,217.211,2328.154,0.0,78.8,74.8,0.76,pos_only_smoothed,74.2,0.26,0x6ea869b0,0.0,0.0,0.0,0.0
1617,1788706290.1807,16.66,2061.281,217.211,2328.258,0.0,74.0,74.6,0.12,pos_only_smoothed,74.5,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1618,1788706290.1973,16.66,2061.500,217.210,2328.362,0.0,70.1,73.9,0.72,pos_only_smoothed,74.5,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1619,1788706290.2140,16.66,2061.938,217.208,2328.570,0.0,76.3,74.3,0.38,pos_only_smoothed,74.2,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1620,1788706290.2306,16.66,2062.158,217.207,2328.674,0.0,72.1,73.9,0.36,pos_only_smoothed,74.1,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1621,1788706290.2473,16.66,2062.596,217.205,2328.882,0.0,77.9,74.6,0.64,pos_only_smoothed,74.2,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1622,1788706290.2640,16.66,2062.816,217.203,2328.986,0.0,73.3,74.4,0.20,pos_only_smoothed,74.4,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1623,1788706290.2806,16.67,2063.035,217.202,2329.091,0.0,69.6,73.6,0.76,pos_only_smoothed,74.2,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1624,1788706290.2973,16.66,2063.473,217.200,2329.299,0.0,75.9,74.0,0.36,pos_only_smoothed,73.9,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1625,1788706290.3140,16.66,2063.693,217.199,2329.403,0.0,71.7,73.6,0.37,pos_only_smoothed,73.8,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1626,1788706290.3306,16.67,2064.131,217.196,2329.612,0.0,77.7,74.3,0.66,pos_only_smoothed,73.9,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1627,1788706290.3473,16.66,2064.351,217.195,2329.716,0.0,73.2,74.1,0.18,pos_only_smoothed,74.1,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1628,1788706290.3640,16.67,2064.790,217.192,2329.924,0.0,78.9,74.9,0.76,pos_only_smoothed,74.3,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
1629,1788706290.3806,16.66,2065.009,217.190,2330.028,0.0,74.1,74.7,0.12,pos_only_smoothed,74.6,0.31,0x6ea869b0,0.0,0.0,0.0,0.0
1630,1788706290.3973,16.66,2065.228,217.189,2330.132,0.0,70.2,74.0,0.73,pos_only_smoothed,74.6,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1631,1788706290.4140,16.67,2065.667,217.186,2330.341,0.0,76.4,74.4,0.39,pos_only_smoothed,74.3,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1632,1788706290.4306,16.66,2065.886,217.184,2330.445,0.0,72.1,74.0,0.36,pos_only_smoothed,74.2,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1633,1788706290.4473,16.66,2066.325,217.181,2330.654,0.0,78.0,74.7,0.64,pos_only_smoothed,74.3,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1634,1788706290.4640,16.66,2066.545,217.179,2330.758,0.0,73.4,74.5,0.20,pos_only_smoothed,74.5,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1635,1788706290.4806,16.67,2066.764,217.178,2330.862,0.0,69.7,73.7,0.77,pos_only_smoothed,74.3,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1636,1788706290.4973,16.67,2067.204,217.175,2331.071,0.0,76.0,74.1,0.37,pos_only_smoothed,74.0,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1637,1788706290.5139,16.66,2067.423,217.174,2331.175,0.0,71.8,73.7,0.36,pos_only_smoothed,73.9,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1638,1788706290.5306,16.67,2067.863,217.171,2331.384,0.0,77.8,74.4,0.65,pos_only_smoothed,74.0,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1639,1788706290.5473,16.66,2068.082,217.170,2331.488,0.0,73.2,74.2,0.19,pos_only_smoothed,74.2,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1640,1788706290.5640,16.68,2068.522,217.168,2331.697,0.0,78.9,74.9,0.76,pos_only_smoothed,74.4,0.26,0x6ea869b0,0.0,0.0,0.0,0.0
1641,1788706290.5806,16.66,2068.741,217.167,2331.801,0.0,74.2,74.8,0.12,pos_only_smoothed,74.7,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1642,1788706290.5973,16.66,2068.962,217.166,2331.906,0.0,70.3,74.1,0.72,pos_only_smoothed,74.7,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1643,1788706290.6140,16.67,2069.401,217.165,2332.115,0.0,76.5,74.5,0.39,pos_only_smoothed,74.4,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1644,1788706290.6306,16.66,2069.621,217.165,2332.219,0.0,72.3,74.1,0.36,pos_only_smoothed,74.3,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1645,1788706290.6473,16.67,2070.062,217.164,2332.428,0.0,78.2,74.8,0.65,pos_only_smoothed,74.4,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1646,1788706290.6639,16.66,2070.281,217.164,2332.533,0.0,73.6,74.6,0.19,pos_only_smoothed,74.6,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1647,1788706290.6806,16.66,2070.501,217.164,2332.637,0.0,69.8,73.8,0.77,pos_only_smoothed,74.4,0.12,0x6ea869b0,0.0,0.0,0.0,0.0
1648,1788706290.6973,16.67,2070.941,217.164,2332.846,0.0,76.1,74.2,0.37,pos_only_smoothed,74.1,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1649,1788706290.7139,16.66,2071.161,217.164,2332.951,0.0,71.9,73.8,0.36,pos_only_smoothed,74.0,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1650,1788706290.7306,16.67,2071.601,217.165,2333.160,0.0,77.9,74.5,0.65,pos_only_smoothed,74.1,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1651,1788706290.7473,16.66,2071.821,217.165,2333.264,0.0,73.3,74.3,0.19,pos_only_smoothed,74.3,0.19,0x6ea869b0,0.0,0.0,0.0,0.0
1652,1788706290.7639,16.67,2072.261,217.165,2333.473,0.0,79.1,75.1,0.77,pos_only_smoothed,74.5,0.26,0x6ea869b0,0.0,0.0,0.0,0.0
1653,1788706290.7806,16.66,2072.481,217.165,2333.578,0.0,74.3,75.0,0.11,pos_only_smoothed,74.8,0.31,0x6ea869b0,0.0,0.0,0.0,0.0
1654,1788706290.7973,16.66,2072.701,217.165,2333.682,0.0,70.4,74.2,0.73,pos_only_smoothed,74.8,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1655,1788706290.8139,16.66,2073.141,217.165,2333.891,0.0,76.7,74.6,0.40,pos_only_smoothed,74.5,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1656,1788706290.8306,16.66,2073.361,217.166,2333.996,0.0,72.4,74.3,0.36,pos_only_smoothed,74.4,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1657,1788706290.8473,16.67,2073.800,217.166,2334.205,0.0,78.2,74.9,0.63,pos_only_smoothed,74.5,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1658,1788706290.8639,16.66,2074.020,217.166,2334.309,0.0,73.6,74.7,0.20,pos_only_smoothed,74.7,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1659,1788706290.8806,16.66,2074.240,217.167,2334.414,0.0,69.8,73.9,0.78,pos_only_smoothed,74.6,0.14,0x6ea869b0,0.0,0.0,0.0,0.0
1660,1788706290.8973,16.67,2074.680,217.168,2334.623,0.0,76.2,74.3,0.36,pos_only_smoothed,74.2,0.35,0x6ea869b0,0.0,0.0,0.0,0.0
1661,1788706290.9139,16.66,2074.900,217.168,2334.727,0.0,72.0,73.9,0.37,pos_only_smoothed,74.1,0.11,0x6ea869b0,0.0,0.0,0.0,0.0
1662,1788706290.9306,16.67,2075.341,217.168,2334.937,0.0,78.0,74.6,0.65,pos_only_smoothed,74.2,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1663,1788706290.9473,16.67,2075.561,217.169,2335.041,0.0,73.4,74.4,0.19,pos_only_smoothed,74.4,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1664,1788706290.9639,16.67,2076.001,217.169,2335.250,0.0,79.2,75.1,0.77,pos_only_smoothed,74.6,0.26,0x6ea869b0,0.0,0.0,0.0,0.0
1665,1788706290.9806,16.67,2076.222,217.169,2335.355,0.0,74.4,75.0,0.12,pos_only_smoothed,74.9,0.31,0x6ea869b0,0.0,0.0,0.0,0.0
1666,1788706290.9973,16.66,2076.442,217.169,2335.460,0.0,70.5,74.3,0.73,pos_only_smoothed,74.9,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1667,1788706291.0139,16.67,2076.882,217.169,2335.669,0.0,76.8,74.7,0.40,pos_only_smoothed,74.6,0.29,0x6ea869b0,0.0,0.0,0.0,0.0
1668,1788706291.0306,16.66,2077.102,217.169,2335.773,0.0,72.4,74.3,0.36,pos_only_smoothed,74.5,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1669,1788706291.0473,16.66,2077.542,217.169,2335.983,0.0,78.3,75.0,0.64,pos_only_smoothed,74.6,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1670,1788706291.0639,16.67,2077.762,217.168,2336.087,0.0,73.7,74.8,0.20,pos_only_smoothed,74.8,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1671,1788706291.0806,16.67,2077.982,217.167,2336.192,0.0,69.9,74.0,0.78,pos_only_smoothed,74.6,0.14,0x6ea869b0,0.0,0.0,0.0,0.0
1672,1788706291.0973,16.66,2078.423,217.167,2336.401,0.0,76.3,74.4,0.36,pos_only_smoothed,74.3,0.35,0x6ea869b0,0.0,0.0,0.0,0.0
1673,1788706291.1139,16.66,2078.643,217.167,2336.505,0.0,72.0,74.0,0.37,pos_only_smoothed,74.2,0.11,0x6ea869b0,0.0,0.0,0.0,0.0
1674,1788706291.1306,16.67,2079.083,217.165,2336.714,0.0,78.0,74.6,0.64,pos_only_smoothed,74.2,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1675,1788706291.1473,16.66,2079.302,217.163,2336.819,0.0,73.4,74.4,0.20,pos_only_smoothed,74.4,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1676,1788706291.1639,16.67,2079.743,217.161,2337.028,0.0,79.2,75.2,0.77,pos_only_smoothed,74.7,0.25,0x6ea869b0,0.0,0.0,0.0,0.0
1677,1788706291.1806,16.66,2079.963,217.159,2337.133,0.0,74.4,75.1,0.12,pos_only_smoothed,75.0,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1678,1788706291.1972,16.66,2080.183,217.158,2337.237,0.0,70.5,74.3,0.73,pos_only_smoothed,74.9,0.05,0x6ea869b0,0.0,0.0,0.0,0.0
1679,1788706291.2139,16.66,2080.624,217.155,2337.446,0.0,76.8,74.7,0.39,pos_only_smoothed,74.6,0.30,0x6ea869b0,0.0,0.0,0.0,0.0
1680,1788706291.2306,16.66,2080.844,217.153,2337.551,0.0,72.4,74.3,0.37,pos_only_smoothed,74.5,0.08,0x6ea869b0,0.0,0.0,0.0,0.0
1681,1788706291.2472,16.67,2081.285,217.149,2337.760,0.0,78.4,75.0,0.65,pos_only_smoothed,74.6,0.07,0x6ea869b0,0.0,0.0,0.0,0.0
1682,1788706291.2639,16.66,2081.505,217.147,2337.865,0.0,73.8,74.8,0.20,pos_only_smoothed,74.8,0.18,0x6ea869b0,0.0,0.0,0.0,0.0
1683,1788706291.2806,16.66,2081.726,217.145,2337.970,0.0,70.0,74.0,0.77,pos_only_smoothed,74.7,0.13,0x6ea869b0,0.0,0.0,0.0,0.0
1684,1788706291.2972,16.61,2082.167,217.141,2338.179,0.0,76.4,74.4,0.38,pos_only_smoothed,74.3,0.34,0x6ea869b0,0.0,0.0,0.0,0.0
1685,1788706291.3138,16.67,2082.388,217.140,2338.284,0.0,72.2,74.1,0.35,pos_only_smoothed,74.2,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1686,1788706291.3305,16.67,2082.829,217.136,2338.494,0.0,78.2,74.7,0.66,pos_only_smoothed,74.3,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1687,1788706291.3472,16.66,2083.050,217.135,2338.599,0.0,73.6,74.5,0.18,pos_only_smoothed,74.5,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1688,1788706291.3638,16.67,2083.492,217.132,2338.809,0.0,79.5,75.3,0.79,pos_only_smoothed,74.8,0.27,0x6ea869b0,0.0,0.0,0.0,0.0
1689,1788706291.3805,16.66,2083.714,217.131,2338.914,0.0,74.7,75.2,0.10,pos_only_smoothed,75.1,0.32,0x6ea869b0,0.0,0.0,0.0,0.0
1690,1788706291.3972,16.67,2083.935,217.131,2339.019,0.0,70.7,74.5,0.72,pos_only_smoothed,75.1,0.03,0x6ea869b0,0.0,0.0,0.0,0.0
1691,1788706291.4138,16.66,2084.377,217.130,2339.229,0.0,77.1,74.9,0.42,pos_only_smoothed,74.8,0.28,0x6ea869b0,0.0,0.0,0.0,0.0
1692,1788706291.4305,16.66,2084.599,217.129,2339.335,0.0,72.8,74.6,0.34,pos_only_smoothed,74.7,0.06,0x6ea869b0,0.0,0.0,0.0,0.0
1693,1788706291.4472,16.67,2085.042,217.129,2339.545,0.0,78.7,75.2,0.66,pos_only_smoothed,74.8,0.10,0x6ea869b0,0.0,0.0,0.0,0.0
1694,1788706291.4638,16.66,2085.264,217.129,2339.651,0.0,74.1,75.1,0.18,pos_only_smoothed,75.0,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
1695,1788706291.4805,16.66,2085.486,217.130,2339.756,0.0,70.3,74.3,0.76,pos_only_smoothed,74.9,0.11,0x6ea869b0,0.0,0.0,0.0,0.0
1696,1788706291.4972,16.66,2085.929,217.131,2339.967,0.0,76.7,74.7,0.38,pos_only_smoothed,74.6,0.33,0x6ea869b0,0.0,0.0,0.0,0.0
1697,1788706291.5138,16.66,2086.151,217.131,2340.072,0.0,72.5,74.3,0.35,pos_only_smoothed,74.5,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1698,1788706291.5305,16.66,2086.595,217.133,2340.283,0.0,78.5,75.0,0.67,pos_only_smoothed,74.6,0.09,0x6ea869b0,0.0,0.0,0.0,0.0
1699,1788706291.5472,16.66,2086.816,217.133,2340.388,0.0,73.9,74.8,0.18,pos_only_smoothed,74.8,0.20,0x6ea869b0,0.0,0.0,0.0,0.0
